gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
56564,2015,4,DAL,0.75,1.0,NO,0.43799999999999994,0.375,0,2-1-0,0.667,1.0,0-3-0,0.0,0.0,win,0.0,-8.0,-8.0,-8.0,-1.4375,0.0,0.0,0.0,7.1875,2.0,2.0,2.0,1.875,2.0,2.0,2.0,1.5625,-1.0,-1.0,-1.0,-0.8125,-1.0,-1.0,-1.0,0.4375,0.491,0.491,0.491,0.348,0.348,0.348
56565,2015,4,DET,0.688,0.5,SEA,0.75,0.875,0,0-3-0,0.0,0.0,1-2-0,0.33299999999999996,1.0,win,0.0,4.333,4.333,4.333,8.75,-9.0,-9.0,-9.0,2.4375,1.0,1.0,1.0,0.875,2.667,2.667,2.667,1.25,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.625,-0.667,-0.667,-0.667,0.4375,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.365,0.365,0.365
56566,2015,5,IND,0.688,0.625,HOU,0.563,0.625,1,2-2-0,0.5,0.5,1-3-0,0.25,0.5,loss,-0.6000000000000001,-7.75,-8.0,-7.75,4.0625,-5.25,-2.667,-5.25,5.5625,2.0,2.0,2.0,1.375,3.0,3.0,3.0,1.9375,-1.5,-1.3330000000000002,-1.5,0.75,-2.25,-2.0,-2.25,-0.3125,0.34700000000000003,0.391,0.34700000000000003,0.44799999999999995,0.42,0.44799999999999995
56572,2015,5,NO,0.43799999999999994,0.5,PHI,0.625,0.75,0,1-3-0,0.25,0.0,1-3-0,0.25,0.0,win,-1.0,-2.0,-2.0,-2.0,4.625,-4.5,-2.0,-4.5,-1.4375,2.0,2.0,2.0,2.3125,1.5,1.6669999999999998,1.5,1.875,0.25,0.33299999999999996,0.25,-0.5625,-0.75,-1.0,-0.75,-0.8125,0.258,0.261,0.258,0.483,0.515,0.483
56571,2015,5,CHI,0.313,0.375,KC,0.563,0.75,0,1-3-0,0.25,0.0,1-3-0,0.25,0.0,loss,0.0,-6.25,-10.667,-6.25,4.5,-14.25,-16.333,-14.25,-7.6875,1.75,2.333,1.75,1.0625,1.5,1.6669999999999998,1.5,1.8125,-1.0,-2.0,-1.0,-0.1875,-0.5,-0.33299999999999996,-0.5,-0.3125,0.217,0.213,0.217,0.408,0.32899999999999996,0.408
56569,2015,5,SEA,0.75,0.625,CIN,0.6559999999999999,0.688,0,2-2-0,0.5,0.0,4-0-0,1.0,1.0,win,0.0,11.0,8.0,11.0,1.3125,4.0,6.332999999999999,4.0,8.75,1.0,1.3330000000000002,1.0,1.625,1.5,1.6669999999999998,1.5,0.875,0.75,0.33299999999999996,0.75,0.0,-0.25,-1.0,-0.25,0.625,0.46,0.511,0.46,0.382,0.369,0.382
56567,2015,5,WAS,0.25,0.125,ATL,0.375,0.375,0,2-2-0,0.5,0.0,4-0-0,1.0,1.0,win,1.0,11.0,14.0,11.0,-2.25,-0.25,2.0,-0.25,-8.5625,0.5,0.0,0.5,1.4375,1.75,1.6669999999999998,1.75,1.9375,1.5,2.0,1.5,0.3125,-1.0,-1.0,-1.0,-0.75,0.535,0.618,0.535,0.465,0.47600000000000003,0.465
56573,2015,5,JAC,0.188,0.0,TB,0.125,0.0,0,1-3-0,0.25,0.0,1-3-0,0.25,0.0,win,0.0,-11.25,-5.667000000000001,-11.25,-8.3125,-11.25,-11.333,-11.25,-10.1875,2.5,2.667,2.5,2.0625,1.0,0.33299999999999996,1.0,1.625,-1.0,-1.0,-1.0,-0.5,-0.25,0.33299999999999996,-0.25,-0.375,0.28800000000000003,0.313,0.28800000000000003,0.374,0.415,0.374
56568,2015,5,CLE,0.43799999999999994,0.375,BAL,0.625,0.75,1,1-3-0,0.25,0.0,1-3-0,0.25,0.0,loss,0.6000000000000001,-2.75,-1.6669999999999998,-2.75,6.6875,-4.25,1.3330000000000002,-4.25,-2.375,1.75,1.6669999999999998,1.75,1.25,2.0,1.0,2.0,1.4375,-0.75,-0.667,-0.75,0.125,-0.75,0.33299999999999996,-0.75,0.375,0.327,0.385,0.327,0.418,0.391,0.418
56574,2015,5,BUF,0.563,0.5,TEN,0.125,0.125,0,2-2-0,0.5,1.0,1-2-0,0.33299999999999996,0.0,loss,0.0,4.0,4.0,2.75,-11.5,4.5,1.6669999999999998,4.5,3.375,2.0,2.0,2.0,1.625,1.25,1.6669999999999998,1.25,1.4375,-0.667,-0.667,-0.667,-0.625,1.0,0.33299999999999996,1.0,0.4375,0.397,0.397,0.397,0.355,0.345,0.355
56570,2015,5,STL,0.375,0.375,GB,0.75,1.0,0,2-2-0,0.5,0.5,4-0-0,1.0,1.0,win,0.0,10.5,11.333,10.5,8.625,-3.75,-6.0,-3.75,-1.875,0.25,0.33299999999999996,0.25,0.8125,1.0,0.33299999999999996,1.0,1.6875,1.0,1.0,1.0,0.875,0.5,1.3330000000000002,0.5,-0.125,0.415,0.354,0.415,0.324,0.251,0.324
56575,2015,5,ARI,0.688,0.5,DET,0.688,0.875,0,3-1-0,0.75,1.0,0-4-0,0.0,0.0,loss,-1.0,-7.5,-8.333,-7.5,2.4375,18.75,21.0,18.75,0.6875,2.25,2.333,2.25,1.25,1.75,2.0,1.75,1.0625,0.0,-0.33299999999999996,0.0,0.4375,0.0,0.0,0.0,0.5,0.332,0.342,0.332,0.425,0.4,0.425
56576,2015,5,NE,0.75,0.625,DAL,0.75,0.5,0,3-0-0,1.0,1.0,2-2-0,0.5,0.5,loss,0.0,-1.5,-2.333,-1.5,7.1875,16.333,16.333,18.25,9.6875,1.5,1.0,1.5,1.5625,0.667,0.667,0.667,0.8125,-0.75,0.0,-0.75,0.4375,1.0,1.0,1.0,0.75,0.324,0.25,0.324,0.574,0.574,0.574
56577,2015,5,DEN,0.75,0.5,OAK,0.188,0.375,1,4-0-0,1.0,1.0,2-2-0,0.5,0.5,loss,-0.6000000000000001,-2.75,3.0,-2.75,-12.4375,7.0,7.332999999999999,7.0,8.0,1.5,1.3330000000000002,1.5,1.8125,1.5,1.6669999999999998,1.5,1.25,0.25,1.0,0.25,-0.9375,1.25,1.3330000000000002,1.25,0.3125,0.446,0.511,0.446,0.34299999999999997,0.31,0.34299999999999997
56578,2015,5,SF,0.5,0.5,NYG,0.375,0.375,0,1-3-0,0.25,0.0,2-2-0,0.5,0.5,win,-1.0,5.0,7.0,5.0,-1.25,-15.5,-26.333000000000002,-15.5,-2.125,0.5,0.667,0.5,1.75,1.75,2.0,1.75,1.4375,1.5,1.0,1.5,-0.0625,-1.25,-1.6669999999999998,-1.25,0.375,0.387,0.374,0.387,0.36700000000000005,0.35100000000000003,0.36700000000000005
56579,2015,5,PIT,0.688,0.625,SD,0.563,0.625,0,2-2-0,0.5,0.5,2-2-0,0.5,1.0,loss,0.0,-3.5,-6.332999999999999,-3.5,0.0,5.25,9.333,5.25,4.25,2.0,1.6669999999999998,2.0,1.4375,0.5,0.33299999999999996,0.5,1.3125,-0.5,-0.33299999999999996,-0.5,-0.3125,0.5,1.0,0.5,0.0,0.413,0.369,0.413,0.43,0.418,0.43
56580,2015,6,ATL,0.375,0.375,NO,0.43799999999999994,0.375,1,5-0-0,1.0,1.0,1-4-0,0.2,0.5,win,0.2,-8.0,-7.0,-8.0,-1.4375,10.0,14.667,10.0,-2.25,2.0,2.0,2.0,1.875,1.0,1.0,1.0,1.4375,-1.0,-1.3330000000000002,-1.0,-0.8125,1.0,1.3330000000000002,1.0,0.3125,0.48700000000000004,0.515,0.48700000000000004,0.508,0.535,0.508
56583,2015,6,CHI,0.313,0.375,DET,0.688,0.875,1,2-3-0,0.4,0.5,0-5-0,0.0,0.0,win,1.0,-11.0,-13.333,-11.0,2.4375,-11.2,-7.667000000000001,-11.2,-7.6875,3.0,3.333,3.0,1.25,1.4,1.3330000000000002,1.4,1.8125,-1.2,-1.6669999999999998,-1.2,0.4375,-0.6,-0.667,-0.6,-0.3125,0.359,0.345,0.359,0.41200000000000003,0.41600000000000004,0.41200000000000003
56586,2015,6,WAS,0.25,0.125,NYJ,0.25,0.25,0,2-3-0,0.4,0.0,3-1-0,0.75,0.5,win,0.0,10.0,6.332999999999999,10.8,-7.375,-1.4,-4.667,-1.4,-8.5625,1.75,2.0,1.75,1.5,1.8,2.0,1.8,1.9375,1.5,0.667,1.5,-0.6875,-0.6,-0.33299999999999996,-0.6,-0.75,0.414,0.373,0.414,0.43799999999999994,0.42100000000000004,0.43799999999999994
56587,2015,6,ARI,0.688,0.5,PIT,0.688,0.75,0,4-1-0,0.8,1.0,3-2-0,0.6,0.5,win,0.0,5.0,2.333,5.0,4.25,20.0,21.0,20.0,0.6875,0.6,0.667,0.6,1.3125,1.4,1.3330000000000002,1.4,1.0625,0.6,1.0,0.6,0.0,1.2,2.0,1.2,0.5,0.41600000000000004,0.337,0.41600000000000004,0.365,0.256,0.365
56585,2015,6,KC,0.563,0.375,MIN,0.43799999999999994,0.625,0,1-4-0,0.2,0.33299999999999996,2-2-0,0.5,1.0,win,0.0,1.75,8.0,2.6,-1.125,-5.2,-8.667,-5.2,4.5,1.0,1.0,1.0,1.25,1.4,0.667,1.4,1.0625,1.0,1.3330000000000002,1.0,-0.0625,-0.6,-0.33299999999999996,-0.6,-0.1875,0.33,0.40299999999999997,0.33,0.245,0.332,0.245
56581,2015,6,CIN,0.6559999999999999,0.625,BUF,0.563,0.625,0,5-0-0,1.0,1.0,3-2-0,0.6,0.33299999999999996,loss,-1.0,3.8,4.667,3.8,3.375,9.4,7.332999999999999,9.4,1.3125,1.2,1.0,1.2,1.4375,1.2,1.3330000000000002,1.2,1.625,0.8,0.667,0.8,0.4375,0.4,-0.33299999999999996,0.4,0.0,0.35,0.353,0.35,0.44799999999999995,0.511,0.44799999999999995
56582,2015,6,DEN,0.75,0.5,CLE,0.43799999999999994,0.5,0,5-0-0,1.0,1.0,2-3-0,0.4,0.5,loss,0.0,-2.8,-2.333,-2.8,-2.375,6.8,7.0,6.8,8.0,1.6,1.0,1.6,1.4375,1.6,2.0,1.6,1.25,-0.6,-0.667,-0.6,0.375,1.2,0.33299999999999996,1.2,0.3125,0.461,0.48,0.461,0.306,0.23600000000000002,0.306
56588,2015,6,MIA,0.5,0.5,TEN,0.125,0.125,0,1-3-0,0.25,0.5,1-3-0,0.25,0.0,loss,0.0,2.75,-5.667000000000001,-3.4,-11.5,-9.0,-14.333,-1.6,0.9375,1.75,2.0,1.75,1.625,1.5,1.6669999999999998,1.5,1.4375,-0.5,-1.0,-0.5,-0.625,-0.75,-1.3330000000000002,-0.75,0.125,0.39399999999999996,0.377,0.39399999999999996,0.265,0.214,0.265
56584,2015,6,HOU,0.563,0.5,JAC,0.188,0.375,1,1-4-0,0.2,0.0,1-4-0,0.2,0.5,loss,-0.2,-10.4,-14.667,-10.4,-10.1875,-7.6,-8.0,-7.6,4.0625,1.2,1.0,1.2,1.625,2.0,2.333,2.0,1.375,-0.6,-0.33299999999999996,-0.6,-0.375,-1.6,-2.0,-1.6,0.75,0.349,0.38,0.349,0.37799999999999995,0.47,0.37799999999999995
56589,2015,6,CAR,0.469,0.43799999999999994,SEA,0.75,0.875,0,4-0-0,1.0,1.0,2-3-0,0.4,1.0,loss,0.5,2.6,8.667,2.6,8.75,9.25,8.667,8.2,-2.1875,1.4,1.3330000000000002,1.4,0.875,0.75,0.667,0.75,1.4375,0.0,-0.33299999999999996,0.0,0.625,2.0,2.0,2.0,0.1875,0.38299999999999995,0.387,0.38299999999999995,0.377,0.345,0.377
56590,2015,6,SD,0.563,0.5,GB,0.75,1.0,0,2-3-0,0.4,0.0,5-0-0,1.0,1.0,win,0.0,11.2,12.667,11.2,8.625,-3.6,-6.0,-3.6,0.0,0.8,1.0,0.8,0.8125,2.0,1.3330000000000002,2.0,1.4375,1.0,1.0,1.0,0.875,-0.6,-0.33299999999999996,-0.6,-0.3125,0.39399999999999996,0.335,0.39399999999999996,0.38799999999999996,0.34299999999999997,0.38799999999999996
56591,2015,6,BAL,0.625,0.5,SF,0.5,0.5,0,1-4-0,0.2,0.33299999999999996,1-4-0,0.2,0.5,win,0.0,-13.0,-19.0,-13.0,-2.125,-2.8,-1.3330000000000002,-2.8,6.6875,1.4,1.6669999999999998,1.4,1.4375,1.4,1.0,1.4,1.25,-0.8,-1.0,-0.8,0.375,-0.6,-0.33299999999999996,-0.6,0.125,0.408,0.40399999999999997,0.408,0.33299999999999996,0.38299999999999995,0.33299999999999996
56592,2015,6,NE,0.75,0.625,IND,0.688,0.75,0,4-0-0,1.0,1.0,3-2-0,0.6,0.5,loss,-1.0,-2.8,4.0,-2.8,5.5625,18.25,22.0,16.0,9.6875,2.4,1.3330000000000002,2.4,1.9375,0.5,0.667,0.5,0.8125,-1.4,0.0,-1.4,-0.3125,1.25,1.3330000000000002,1.25,0.75,0.413,0.368,0.413,0.505,0.462,0.505
56593,2015,6,NYG,0.375,0.375,PHI,0.625,0.75,1,3-2-0,0.6,0.5,2-3-0,0.4,0.5,win,0.6000000000000001,2.8,8.667,2.8,4.625,4.6,9.333,4.6,-1.25,2.0,1.6669999999999998,2.0,2.3125,0.6,0.667,0.6,1.75,0.6,1.3330000000000002,0.6,-0.5625,1.0,1.0,1.0,-0.0625,0.27899999999999997,0.321,0.27899999999999997,0.439,0.392,0.439
56594,2015,7,SEA,0.75,0.625,SF,0.5,0.5,1,2-4-0,0.33299999999999996,0.0,2-4-0,0.33299999999999996,0.667,loss,-0.6659999999999999,-10.0,-4.0,-15.4,-2.125,1.5,-1.3330000000000002,2.4,8.75,1.167,0.33299999999999996,1.2,1.4375,1.167,1.3330000000000002,1.2,0.875,-0.33299999999999996,0.667,-0.4,0.375,0.33299999999999996,0.33299999999999996,0.0,0.625,0.40399999999999997,0.42100000000000004,0.402,0.36700000000000005,0.37799999999999995,0.35600000000000004
56595,2015,7,BUF,0.563,0.5,JAC,0.188,0.375,0,3-3-0,0.5,1.0,1-5-0,0.16699999999999998,0.33299999999999996,win,-1.0,-10.5,-7.0,-10.4,-10.1875,1.0,-8.667,-1.4,3.375,1.5,1.6669999999999998,1.2,1.625,1.167,1.3330000000000002,1.4,1.4375,-1.0,-1.0,-0.8,-0.375,0.5,-0.667,0.0,0.4375,0.34700000000000003,0.324,0.366,0.35600000000000004,0.302,0.35
56601,2015,7,CLE,0.43799999999999994,0.375,STL,0.375,0.375,0,2-4-0,0.33299999999999996,0.33299999999999996,2-3-0,0.4,0.5,win,0.0,-5.8,-6.0,-5.8,-1.875,-2.833,-1.0,0.8,-2.375,1.6,1.6669999999999998,1.6,1.6875,1.8330000000000002,1.3330000000000002,1.2,1.4375,0.2,0.667,0.2,-0.125,-0.5,-0.33299999999999996,0.2,0.375,0.315,0.28800000000000003,0.315,0.451,0.447,0.441
56599,2015,7,HOU,0.563,0.5,MIA,0.5,0.5,0,2-4-0,0.33299999999999996,0.33299999999999996,2-3-0,0.4,0.0,win,0.0,-1.6,-4.0,-1.6,0.9375,-4.5,-7.667000000000001,-4.0,4.0625,1.6,2.333,1.6,1.4375,1.6669999999999998,2.0,1.6,1.375,-0.2,-0.667,-0.2,0.125,-0.833,-1.0,-0.6,0.75,0.32299999999999995,0.28800000000000003,0.32299999999999995,0.39799999999999996,0.489,0.435
56600,2015,7,NYJ,0.25,0.25,NE,0.75,0.875,1,4-1-0,0.8,1.0,5-0-0,1.0,1.0,win,0.2,16.0,21.666999999999998,16.0,9.6875,10.8,6.667000000000001,10.8,-7.375,0.6,0.33299999999999996,0.6,0.8125,2.0,2.667,2.0,1.5,0.8,0.667,0.8,0.75,1.0,-1.0,1.0,-0.6875,0.488,0.501,0.488,0.43200000000000005,0.429,0.43200000000000005
56598,2015,7,PIT,0.688,0.625,KC,0.563,0.75,0,4-2-0,0.667,0.667,1-5-0,0.16699999999999998,0.0,win,-1.0,-5.332999999999999,-7.332999999999999,-7.8,4.5,6.167000000000001,4.333,8.8,4.25,1.3330000000000002,0.667,1.6,1.0625,0.5,0.33299999999999996,0.4,1.3125,-0.33299999999999996,0.33299999999999996,-0.8,-0.1875,1.0,2.0,1.4,0.0,0.24600000000000002,0.348,0.249,0.38799999999999996,0.254,0.37200000000000005
56603,2015,7,TB,0.125,0.25,WAS,0.25,0.375,0,2-3-0,0.4,0.5,2-4-0,0.33299999999999996,0.667,win,-1.0,-3.5,-5.667000000000001,-2.8,-8.5625,-7.6,-5.667000000000001,-7.6,-8.3125,1.8330000000000002,1.6669999999999998,1.8,1.9375,2.0,2.0,2.0,2.0625,-0.33299999999999996,1.0,-0.2,-0.75,-0.4,-0.667,-0.4,-0.5,0.42100000000000004,0.39799999999999996,0.419,0.322,0.34600000000000003,0.322
56596,2015,7,MIN,0.43799999999999994,0.25,DET,0.688,0.875,1,3-2-0,0.6,0.0,1-5-0,0.16699999999999998,0.33299999999999996,loss,0.2,-8.667,-8.333,-9.4,2.4375,2.6,6.667000000000001,2.6,-1.125,3.0,3.333,3.2,1.25,1.2,1.3330000000000002,1.2,1.25,-1.3330000000000002,-2.0,-1.8,0.4375,0.6,0.33299999999999996,0.6,-0.0625,0.38799999999999996,0.41,0.405,0.33399999999999996,0.354,0.33399999999999996
56597,2015,7,NO,0.43799999999999994,0.5,IND,0.688,0.75,0,2-4-0,0.33299999999999996,0.0,3-3-0,0.5,0.33299999999999996,loss,0.0,-3.5,1.0,-1.6,5.5625,-5.0,-2.0,-3.6,-1.4375,2.0,0.667,1.8,1.9375,1.6669999999999998,1.3330000000000002,1.8,1.875,-1.0,0.33299999999999996,-0.6,-0.3125,-0.33299999999999996,0.33299999999999996,-0.4,-0.8125,0.41700000000000004,0.39299999999999996,0.39399999999999996,0.489,0.48700000000000004,0.509
56602,2015,7,ATL,0.375,0.375,TEN,0.125,0.125,0,5-1-0,0.833,0.667,1-4-0,0.2,0.0,loss,0.0,-3.4,-10.333,-3.4,-11.5,6.667000000000001,7.667000000000001,7.6,-2.25,2.2,2.333,2.2,1.625,1.3330000000000002,2.0,1.2,1.4375,-0.8,-0.667,-0.8,-0.625,0.33299999999999996,0.0,0.4,0.3125,0.355,0.298,0.355,0.465,0.40399999999999997,0.501
56604,2015,7,OAK,0.188,0.0,SD,0.563,0.625,1,2-3-0,0.4,0.5,2-4-0,0.33299999999999996,0.667,loss,0.2,-4.167,-2.667,-6.0,0.0,-3.4,-0.33299999999999996,-3.4,-12.4375,1.8330000000000002,1.0,1.6,1.4375,1.8,2.0,1.8,1.8125,-0.667,-0.33299999999999996,-0.6,-0.3125,0.0,0.33299999999999996,0.0,-0.9375,0.40700000000000003,0.353,0.379,0.444,0.44299999999999995,0.444
56605,2015,7,DAL,0.75,1.0,NYG,0.375,0.375,1,2-3-0,0.4,0.5,3-3-0,0.5,0.667,win,-1.0,0.5,-1.0,0.8,-1.25,-6.0,-13.667,-6.0,7.1875,1.0,1.6669999999999998,1.2,1.75,1.6,1.0,1.6,1.5625,1.0,0.33299999999999996,0.6,-0.0625,-1.0,-1.0,-1.0,0.4375,0.41700000000000004,0.384,0.414,0.316,0.23399999999999999,0.316
56606,2015,7,PHI,0.625,0.5,CAR,0.469,0.5,0,3-3-0,0.5,0.33299999999999996,5-0-0,1.0,1.0,win,-1.0,8.2,7.667000000000001,8.2,-2.1875,5.667000000000001,13.0,7.2,4.625,1.0,1.0,1.0,1.4375,2.333,2.667,2.4,2.3125,1.2,1.3330000000000002,1.2,0.1875,0.33299999999999996,0.0,0.4,-0.5625,0.374,0.364,0.374,0.295,0.35700000000000004,0.304
56607,2015,7,BAL,0.625,0.5,ARI,0.688,0.875,0,1-5-0,0.16699999999999998,0.25,4-2-0,0.667,0.667,win,0.0,14.667,3.667,15.2,0.6875,-3.167,-1.6669999999999998,-2.6,6.6875,1.6669999999999998,2.0,1.8,1.0625,1.5,1.3330000000000002,1.4,1.25,0.5,0.0,0.6,0.5,-0.833,-1.3330000000000002,-0.8,0.125,0.374,0.24100000000000002,0.348,0.32899999999999996,0.33899999999999997,0.364
56608,2015,8,MIA,0.5,0.5,NE,0.75,0.875,1,3-3-0,0.5,0.667,6-0-0,1.0,1.0,win,-0.2,14.5,12.667,16.0,9.6875,1.6669999999999998,11.0,0.6,0.9375,0.5,0.33299999999999996,0.6,0.8125,1.5,1.6669999999999998,1.6,1.4375,0.833,0.667,0.8,0.75,-0.16699999999999998,0.33299999999999996,-0.4,0.125,0.49,0.406,0.461,0.28800000000000003,0.222,0.262
56609,2015,8,DET,0.688,0.5,KC,0.563,0.75,0,1-6-0,0.14300000000000002,0.0,2-5-0,0.28600000000000003,0.33299999999999996,win,0.0,-3.1430000000000002,1.0,-4.4,4.5,-8.714,-10.333,-9.2,2.4375,1.143,0.33299999999999996,0.6,1.0625,2.571,3.0,2.6,1.25,0.14300000000000002,1.6669999999999998,0.6,-0.1875,-1.0,-2.333,-1.2,0.4375,0.29100000000000004,0.39,0.36200000000000004,0.34700000000000003,0.36700000000000005,0.33299999999999996
56611,2015,8,SD,0.563,0.5,BAL,0.625,0.75,0,2-5-0,0.28600000000000003,0.0,1-6-0,0.14300000000000002,0.0,win,-1.0,-3.8569999999999998,-5.332999999999999,-3.4,6.6875,-4.7139999999999995,-6.332999999999999,-6.6,0.0,1.571,1.3330000000000002,1.4,1.25,1.857,1.6669999999999998,1.4,1.4375,-1.0,-1.3330000000000002,-1.0,0.125,-0.857,-1.3330000000000002,-0.8,-0.3125,0.337,0.35,0.368,0.42,0.429,0.406
56616,2015,8,CIN,0.6559999999999999,0.625,PIT,0.688,0.75,1,6-0-0,1.0,1.0,4-3-0,0.5710000000000001,0.667,loss,0.6659999999999999,3.8569999999999998,2.0,1.8,4.25,10.0,10.333,8.0,1.3125,0.857,1.3330000000000002,1.0,1.3125,1.0,0.667,1.2,1.625,0.429,0.33299999999999996,0.6,0.0,0.5,0.33299999999999996,0.2,0.0,0.361,0.26899999999999996,0.292,0.47100000000000003,0.528,0.503
56614,2015,8,TEN,0.125,0.125,HOU,0.563,0.625,1,1-5-0,0.16699999999999998,0.5,2-5-0,0.28600000000000003,0.33299999999999996,win,0.6000000000000001,-6.428999999999999,-4.667,-6.2,4.0625,-3.333,-10.667,-9.6,-11.5,1.571,1.0,1.6,1.375,2.167,2.333,2.4,1.625,-0.7140000000000001,0.33299999999999996,-0.6,0.75,-0.667,-0.667,-1.0,-0.625,0.39799999999999996,0.467,0.462,0.314,0.23199999999999998,0.28800000000000003
56612,2015,8,MIN,0.43799999999999994,0.25,CHI,0.313,0.25,1,4-2-0,0.667,0.33299999999999996,2-4-0,0.33299999999999996,0.33299999999999996,loss,-0.2,-9.833,0.0,-10.2,-7.6875,3.667,4.0,7.8,-1.125,1.3330000000000002,1.6669999999999998,1.4,1.8125,1.167,1.3330000000000002,1.2,1.25,-0.16699999999999998,0.0,0.0,-0.3125,0.33299999999999996,-0.33299999999999996,0.4,-0.0625,0.415,0.48200000000000004,0.369,0.34299999999999997,0.371,0.389
56610,2015,8,TB,0.125,0.25,ATL,0.375,0.375,1,2-4-0,0.33299999999999996,0.33299999999999996,6-1-0,0.857,1.0,loss,0.2,6.143,-0.33299999999999996,7.4,-2.25,-6.5,-2.667,-2.2,-8.3125,1.429,2.667,1.6,1.4375,1.8330000000000002,2.0,1.8,2.0625,0.28600000000000003,-1.3330000000000002,0.2,0.3125,-0.33299999999999996,-0.667,-0.2,-0.5,0.449,0.336,0.44299999999999995,0.365,0.513,0.396
56615,2015,8,NYG,0.375,0.375,NO,0.43799999999999994,0.375,0,4-3-0,0.5710000000000001,0.33299999999999996,3-4-0,0.429,0.667,win,0.0,-3.429,-2.0,-1.0,-1.4375,1.429,-3.333,3.0,-1.25,1.571,1.6669999999999998,1.4,1.875,0.857,1.3330000000000002,1.0,1.75,0.0,1.0,0.2,-0.8125,1.429,1.3330000000000002,1.6,-0.0625,0.469,0.45,0.479,0.396,0.408,0.35100000000000003
56617,2015,8,SF,0.5,0.5,STL,0.375,0.375,1,2-5-0,0.28600000000000003,0.0,3-3-0,0.5,0.667,win,-0.6000000000000001,-1.8330000000000002,2.0,-2.8,-1.875,-11.0,-5.0,-13.8,-2.125,1.5,1.6669999999999998,1.2,1.6875,1.0,0.0,1.0,1.4375,0.667,1.6669999999999998,1.2,-0.125,0.0,1.6669999999999998,0.2,0.375,0.281,0.258,0.228,0.36,0.349,0.33799999999999997
56613,2015,8,ARI,0.688,0.5,CLE,0.43799999999999994,0.5,0,5-2-0,0.7140000000000001,0.667,2-5-0,0.28600000000000003,0.33299999999999996,loss,0.0,-5.0,-6.0,-5.6,-2.375,13.714,7.0,11.8,0.6875,2.1430000000000002,2.333,2.0,1.4375,1.429,1.0,1.4,1.0625,-0.857,-1.0,-1.0,0.375,0.7140000000000001,1.6669999999999998,1.0,0.5,0.42200000000000004,0.42700000000000005,0.418,0.38,0.32,0.321
56618,2015,8,NYJ,0.25,0.25,OAK,0.188,0.375,0,4-2-0,0.667,0.667,3-3-0,0.5,0.33299999999999996,win,-1.0,-1.5,0.0,2.2,-12.4375,7.832999999999999,6.667000000000001,5.2,-7.375,1.5,1.6669999999999998,1.4,1.8125,1.8330000000000002,1.6669999999999998,2.0,1.5,0.33299999999999996,0.667,0.8,-0.9375,0.667,-0.33299999999999996,0.0,-0.6875,0.44,0.439,0.478,0.455,0.48200000000000004,0.43799999999999994
56619,2015,8,SEA,0.75,0.625,DAL,0.75,0.5,0,3-4-0,0.429,0.25,2-4-0,0.33299999999999996,0.33299999999999996,loss,1.0,-6.167000000000001,-12.333,-7.6,7.1875,3.714,3.333,7.8,8.75,2.0,2.0,1.8,1.5625,1.286,1.0,1.2,0.875,-1.5,-2.0,-1.2,0.4375,0.0,0.33299999999999996,-0.2,0.625,0.354,0.36,0.316,0.369,0.35200000000000004,0.366
56620,2015,8,GB,0.75,0.5,DEN,0.75,1.0,0,6-0-0,1.0,1.0,6-0-0,1.0,1.0,win,0.0,6.167000000000001,4.0,6.2,8.0,10.5,11.667,11.0,8.625,1.8330000000000002,2.333,2.0,1.25,0.667,1.0,0.8,0.8125,1.0,0.0,1.0,0.3125,1.0,1.0,1.0,0.875,0.292,0.19899999999999998,0.261,0.384,0.325,0.34
56621,2015,8,IND,0.688,0.625,CAR,0.469,0.5,0,3-4-0,0.429,0.667,6-0-0,1.0,1.0,win,0.0,8.667,9.667,8.2,-2.1875,-3.8569999999999998,-2.0,-0.2,5.5625,1.3330000000000002,2.0,1.4,1.4375,2.1430000000000002,1.0,1.4,1.9375,0.667,0.0,0.4,0.1875,-1.143,0.33299999999999996,-0.2,-0.3125,0.349,0.28600000000000003,0.324,0.391,0.314,0.355
56622,2015,9,CLE,0.43799999999999994,0.375,CIN,0.6559999999999999,0.688,1,2-6-0,0.25,0.25,7-0-0,1.0,1.0,win,0.2,9.429,7.332999999999999,8.2,1.3125,-6.125,-11.667,-7.0,-2.375,1.143,1.3330000000000002,1.2,1.625,2.125,3.0,2.0,1.4375,0.5710000000000001,0.33299999999999996,0.2,0.0,-0.5,-0.33299999999999996,-0.4,0.375,0.442,0.41700000000000004,0.47700000000000004,0.44,0.40399999999999997,0.431
