result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
loss,57489,2017,17,ARI,0.469,0.375,SEA,0.6559999999999999,0.875,1,7-8-0,0.467,0.28600000000000003,9-6-0,0.6,0.5710000000000001,0.0,2.4,-10.667,-1.4,3.875,-4.533,7.667000000000002,2.0,3.5,1.133,1.6669999999999998,1.2,1.1875,1.6,1.3330000000000002,1.6,1.75,0.467,0.0,0.4,0.0,-0.2,0.667,0.4,0.0,0.382,0.29100000000000004,0.35100000000000003,0.35600000000000004,0.261,0.332
loss,57234,2017,1,KC,0.75,0.75,NE,0.875,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,11.9375,0.0,0.0,0.0,4.875,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
win,57235,2017,1,NYJ,0.313,0.375,BUF,0.438,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,-8.375,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0
loss,57236,2017,1,ATL,0.688,0.75,CHI,0.188,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,0.0,8.375,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0
loss,57237,2017,1,BAL,0.5,0.25,CIN,0.406,0.563,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
loss,57238,2017,1,PIT,0.688,0.625,CLE,0.063,0.125,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,-11.75,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.125,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
win,57239,2017,1,ARI,0.469,0.375,DET,0.563,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,57240,2017,1,JAX,0.188,0.125,HOU,0.563,0.875,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.334,0.0,0.0,0.0,-3.0625,0.0,0.0,0.0,-4.625,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.4375,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0
UNK,57241,2017,1,TB,0.563,0.625,MIA,0.625,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0625,0.0,0.0,0.0,-0.9375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
loss,57242,2017,1,OAK,0.75,0.75,TEN,0.563,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,57243,2017,1,PHI,0.438,0.125,WAS,0.531,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0
win,57244,2017,1,IND,0.5,0.5,LA,0.25,0.125,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-10.625,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.375,0.0,0.0,0.0,-0.625,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0
win,57245,2017,1,SEA,0.6559999999999999,0.438,GB,0.625,0.75,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,3.875,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,57246,2017,1,CAR,0.375,0.25,SF,0.125,0.125,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,-10.6875,0.0,0.0,0.0,-2.0625,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0
win,57247,2017,1,NYG,0.688,0.5,DAL,0.813,0.875,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,7.1875,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0
win,57248,2017,1,NO,0.438,0.375,MIN,0.5,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0
win,57249,2017,1,LAC,0.313,0.25,DEN,0.563,0.625,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,2.1875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0
loss,57250,2017,2,HOU,0.563,0.25,CIN,0.406,0.563,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,-1.0,-20.0,-20.0,-20.0,0.5,-22.0,-22.0,-22.0,-3.0625,5.0,5.0,5.0,1.0625,4.0,4.0,4.0,1.5,-4.0,-4.0,-4.0,0.1875,-4.0,-4.0,-4.0,-0.4375,0.308,0.308,0.308,0.417,0.417,0.417
win,57251,2017,2,CLE,0.063,0.0,BAL,0.5,0.75,1,0-1-0,0.0,0.0,1-0-0,1.0,0.0,0.6000000000000001,20.0,20.0,20.0,1.5,-3.0,-3.0,-3.0,-11.75,1.0,1.0,1.0,1.4375,1.0,1.0,1.0,1.5625,4.0,4.0,4.0,0.3125,0.0,0.0,0.0,-0.75,0.429,0.429,0.429,0.25,0.25,0.25
win,57252,2017,2,BUF,0.438,0.375,CAR,0.375,0.5,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,20.0,20.0,20.0,-2.0625,9.0,9.0,9.0,1.3125,2.0,2.0,2.0,1.8125,1.0,1.0,1.0,0.75,0.0,0.0,0.0,-0.125,1.0,1.0,1.0,0.375,0.5379999999999999,0.5379999999999999,0.5379999999999999,0.471,0.471,0.471
loss,57253,2017,2,ARI,0.469,0.375,IND,0.5,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-37.0,-37.0,-37.0,1.1875,-12.0,-12.0,-12.0,3.5,3.0,3.0,3.0,1.375,4.0,4.0,4.0,1.75,-2.0,-2.0,-2.0,-0.3125,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
loss,57254,2017,2,TEN,0.563,0.5,JAX,0.188,0.25,1,0-1-0,0.0,0.0,1-0-0,1.0,0.0,-0.334,22.0,22.0,22.0,-4.625,-10.0,-10.0,-10.0,0.1875,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.125,4.0,4.0,4.0,-0.875,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.5,0.5
win,57255,2017,2,PHI,0.438,0.125,KC,0.75,0.75,0,1-0-0,1.0,1.0,1-0-0,1.0,0.0,0.0,15.0,15.0,15.0,4.875,13.0,13.0,13.0,2.25,1.0,1.0,1.0,1.0625,2.0,2.0,2.0,1.25,-1.0,-1.0,-1.0,1.0,2.0,2.0,2.0,0.375,0.364,0.364,0.364,0.5710000000000001,0.5710000000000001,0.5710000000000001
loss,57256,2017,2,NE,0.875,1.0,NO,0.438,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.9375,-15.0,-15.0,-15.0,11.9375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,-0.1875,1.0,1.0,1.0,0.75,0.364,0.364,0.364,0.333,0.333,0.333
win,57257,2017,2,MIN,0.5,0.375,PIT,0.688,0.75,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,3.0,3.0,3.0,4.5,10.0,10.0,10.0,1.25,1.0,1.0,1.0,1.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.6875,0.385,0.385,0.385,0.643,0.643,0.643
win,57258,2017,2,CHI,0.188,0.0,TB,0.563,0.5,0,0-1-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,-6.0,-6.0,-6.0,-7.5,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.385,0.385,0.385
loss,57259,2017,2,MIA,0.625,0.5,LAC,0.313,0.375,0,0-0-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-0.8125,0.0,0.0,0.0,-1.0625,1.0,1.0,1.0,2.1875,0.0,0.0,0.0,1.4375,1.0,1.0,1.0,-0.4375,0.0,0.0,0.0,0.125,0.25,0.25,0.25,0.0,0.0,0.0
win,57260,2017,2,NYJ,0.313,0.375,OAK,0.75,0.75,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,1.0,10.0,10.0,10.0,1.9375,-9.0,-9.0,-9.0,-8.375,0.0,0.0,0.0,0.875,2.0,2.0,2.0,2.125,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.25,0.417,0.417,0.417,0.28600000000000003,0.28600000000000003,0.28600000000000003
win,57261,2017,2,DAL,0.813,0.75,DEN,0.563,0.625,0,1-0-0,1.0,0.0,1-0-0,1.0,1.0,0.0,3.0,3.0,3.0,2.25,16.0,16.0,16.0,7.1875,2.0,2.0,2.0,1.5625,0.0,0.0,0.0,0.9375,-1.0,-1.0,-1.0,0.125,1.0,1.0,1.0,0.3125,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.5329999999999999
loss,57262,2017,2,WAS,0.531,0.563,LA,0.25,0.125,0,0-1-0,0.0,0.0,1-0-0,1.0,1.0,0.0,37.0,37.0,37.0,-10.625,-13.0,-13.0,-13.0,0.8125,1.0,1.0,1.0,1.8125,4.0,4.0,4.0,1.3125,2.0,2.0,2.0,-0.625,-2.0,-2.0,-2.0,0.0,0.35700000000000004,0.35700000000000004,0.35700000000000004,0.273,0.273,0.273
win,57263,2017,2,SF,0.125,0.125,SEA,0.6559999999999999,0.875,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,1.0,-8.0,-8.0,-8.0,3.875,-20.0,-20.0,-20.0,-10.6875,1.0,1.0,1.0,1.1875,2.0,2.0,2.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3125,0.25,0.25,0.25,0.182,0.182,0.182
win,57264,2017,2,GB,0.625,0.5,ATL,0.688,0.625,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,1.0,6.0,6.0,6.0,8.375,8.0,8.0,8.0,2.75,0.0,0.0,0.0,0.6875,1.0,1.0,1.0,1.0625,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.5,0.455,0.455,0.455,0.563,0.563,0.563
loss,57265,2017,2,DET,0.563,0.375,NYG,0.688,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,1.0,-16.0,-16.0,-16.0,1.625,12.0,12.0,12.0,-0.75,1.0,1.0,1.0,1.6875,1.0,1.0,1.0,0.9375,-1.0,-1.0,-1.0,-0.125,3.0,3.0,3.0,-0.0625,0.333,0.333,0.333,0.5,0.5,0.5
loss,57266,2017,3,LA,0.25,0.375,SF,0.125,0.125,1,1-1-0,0.5,0.0,0-2-0,0.0,0.0,1.0,-11.5,-11.5,-11.5,-10.6875,15.0,15.0,15.0,-10.625,1.5,1.5,1.5,1.5625,1.5,1.5,1.5,1.8125,-0.5,-0.5,-0.5,-0.3125,0.0,0.0,0.0,-0.625,0.174,0.174,0.174,0.387,0.387,0.387
win,57267,2017,3,BAL,0.5,0.25,JAX,0.188,0.25,0,2-0-0,1.0,1.0,1-1-0,0.5,0.0,-1.0,0.5,0.5,0.5,-4.625,17.0,17.0,17.0,1.5,1.5,1.5,1.5,1.75,1.5,1.5,1.5,1.4375,1.0,1.0,1.0,-0.875,3.5,3.5,3.5,0.3125,0.35600000000000004,0.35600000000000004,0.35600000000000004,0.396,0.396,0.396
win,57268,2017,3,DEN,0.563,0.5,BUF,0.438,0.5,0,2-0-0,1.0,0.0,1-1-0,0.5,1.0,0.0,1.5,1.5,1.5,1.3125,14.0,14.0,14.0,2.25,0.5,0.5,0.5,0.75,2.0,2.0,2.0,1.5625,0.5,0.5,0.5,0.375,-0.5,-0.5,-0.5,0.125,0.389,0.389,0.389,0.588,0.588,0.588
loss,57269,2017,3,NO,0.438,0.375,CAR,0.375,0.5,1,0-2-0,0.0,0.0,2-0-0,1.0,1.0,0.0,13.0,13.0,13.0,-2.0625,-13.0,-13.0,-13.0,0.9375,1.0,1.0,1.0,1.8125,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,-0.1875,0.488,0.488,0.488,0.349,0.349,0.349
win,57270,2017,3,PIT,0.688,0.625,CHI,0.188,0.375,0,2-0-0,1.0,1.0,0-2-0,0.0,0.0,0.0,-14.0,-14.0,-14.0,-7.5,10.0,10.0,10.0,4.5,2.0,2.0,2.0,1.9375,0.5,0.5,0.5,1.125,-1.5,-1.5,-1.5,-1.25,0.5,0.5,0.5,0.3125,0.443,0.443,0.443,0.308,0.308,0.308
loss,57271,2017,3,ATL,0.688,0.75,DET,0.563,0.75,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,0.0,13.0,13.0,13.0,-0.75,8.5,8.5,8.5,8.375,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.6875,1.5,1.5,1.5,-0.0625,1.0,1.0,1.0,0.6875,0.484,0.484,0.484,0.455,0.455,0.455
win,57272,2017,3,CLE,0.063,0.0,IND,0.5,0.5,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,0.0,-20.0,-20.0,-20.0,1.1875,-8.5,-8.5,-8.5,-11.75,2.0,2.0,2.0,1.375,3.0,3.0,3.0,1.5625,-1.0,-1.0,-1.0,-0.3125,-1.5,-1.5,-1.5,-0.75,0.222,0.222,0.222,0.209,0.209,0.209
win,57273,2017,3,TB,0.563,0.625,MIN,0.5,0.625,0,1-0-0,1.0,0.0,1-1-0,0.5,1.0,0.0,-3.5,-3.5,-3.5,1.25,22.0,2.5,2.5,-0.9375,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.6875,-0.5,-0.5,-0.5,0.6875,3.0,3.0,3.0,0.125,0.488,0.488,0.488,0.5329999999999999,0.5329999999999999,0.5329999999999999
win,57274,2017,3,HOU,0.563,0.25,NE,0.875,0.75,0,1-1-0,0.5,1.0,1-1-0,0.5,0.0,1.0,0.5,0.5,0.5,11.9375,-9.0,-9.0,-9.0,-3.0625,0.0,0.0,0.0,0.6875,2.0,2.0,2.0,1.5,0.5,0.5,0.5,0.75,-1.5,-1.5,-1.5,-0.4375,0.416,0.416,0.416,0.342,0.342,0.342
win,57275,2017,3,MIA,0.625,0.5,NYJ,0.313,0.25,1,1-0-0,1.0,1.0,0-2-0,0.0,0.0,-0.2,-17.0,-17.0,-17.0,-8.375,2.0,-6.0,-6.0,-1.0625,2.0,2.0,2.0,2.125,0.0,0.0,0.0,1.4375,-1.5,-1.5,-1.5,-1.25,0.0,0.0,0.0,0.125,0.434,0.434,0.434,0.385,0.385,0.385
win,57276,2017,3,NYG,0.688,0.5,PHI,0.438,0.75,1,0-2-0,0.0,0.0,1-1-0,0.5,0.0,0.6000000000000001,3.0,3.0,3.0,2.25,-15.0,-15.0,-15.0,1.625,2.0,2.0,2.0,1.25,1.0,1.0,1.0,1.6875,0.0,0.0,0.0,0.375,-0.5,-0.5,-0.5,-0.125,0.552,0.552,0.552,0.333,0.333,0.333
win,57277,2017,3,SEA,0.6559999999999999,0.438,TEN,0.563,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,0.0,5.5,5.5,5.5,0.1875,-2.5,-2.5,-2.5,3.875,0.5,0.5,0.5,1.125,0.5,0.5,0.5,1.1875,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.481,0.481,0.481,0.336,0.336,0.336
win,57278,2017,3,CIN,0.406,0.25,GB,0.625,0.75,0,0-2-0,0.0,0.0,1-1-0,0.5,1.0,0.0,-1.5,-1.5,-1.5,2.75,-12.0,-12.0,-12.0,0.5,1.5,1.5,1.5,1.0625,3.0,3.0,3.0,1.0625,-1.0,-1.0,-1.0,0.5,-2.5,-2.5,-2.5,0.1875,0.49,0.49,0.49,0.287,0.287,0.287
loss,57279,2017,3,KC,0.75,0.75,LAC,0.313,0.375,1,2-0-0,1.0,1.0,0-2-0,0.0,0.0,-1.0,-2.5,-2.5,-2.5,-0.8125,11.0,11.0,11.0,4.875,0.5,0.5,0.5,2.1875,0.5,0.5,0.5,1.0625,0.5,0.5,0.5,-0.4375,0.5,0.5,0.5,1.0,0.25,0.25,0.25,0.39,0.39,0.39
win,57280,2017,3,OAK,0.75,0.75,WAS,0.531,0.5,0,2-0-0,1.0,1.0,1-1-0,0.5,0.0,0.0,-3.0,-3.0,-3.0,0.8125,17.5,17.5,17.5,1.9375,2.0,2.0,2.0,1.3125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.329,0.329,0.329,0.542,0.542,0.542
loss,57281,2017,3,DAL,0.813,0.75,ARI,0.469,0.563,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,0.0,-4.5,-4.5,-4.5,3.5,-4.5,-4.5,-4.5,7.1875,2.5,2.5,2.5,1.75,1.0,1.0,1.0,0.9375,-1.5,-1.5,-1.5,0.0,0.5,0.5,0.5,0.3125,0.4,0.4,0.4,0.373,0.373,0.373
win,57282,2017,4,CHI,0.188,0.0,GB,0.625,0.75,1,1-2-0,0.333,0.0,2-1-0,0.667,1.0,0.6000000000000001,0.0,0.0,0.0,2.75,-7.332999999999998,-7.332999999999998,-7.332999999999998,-7.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,2.0,2.0,2.0,1.9375,-0.667,-0.667,-0.667,0.5,-1.0,-1.0,-1.0,-1.25,0.482,0.482,0.482,0.406,0.406,0.406
loss,57283,2017,4,NO,0.438,0.375,MIA,0.625,0.75,0,1-2-0,0.333,0.5,1-1-0,0.5,0.0,0.0,-6.0,-10.667,-10.667,-1.0625,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,0.9375,1.0,1.0,1.0,1.4375,0.0,0.0,0.0,1.5,-0.5,-0.5,-0.5,0.125,1.0,1.0,1.0,-0.1875,0.234,0.234,0.234,0.399,0.399,0.399
loss,57284,2017,4,BUF,0.438,0.375,ATL,0.688,0.625,0,2-1-0,0.667,0.0,3-0-0,1.0,1.0,0.0,7.0,7.0,7.0,8.375,4.333,4.333,4.333,1.3125,1.0,1.0,1.0,0.6875,0.333,0.333,0.333,0.75,-0.333,-0.333,-0.333,0.6875,1.0,1.0,1.0,0.375,0.451,0.451,0.451,0.385,0.385,0.385
loss,57285,2017,4,PIT,0.688,0.625,BAL,0.5,0.75,1,2-1-0,0.667,0.5,2-1-0,0.667,1.0,0.2,-1.0,-1.0,-1.0,1.5,4.667,4.667,4.667,4.5,2.0,2.0,2.0,1.4375,1.0,1.0,1.0,1.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.3125,0.333,0.333,0.333,0.3125,0.355,0.355,0.355,0.327,0.327,0.327
loss,57286,2017,4,CIN,0.406,0.25,CLE,0.063,0.125,1,0-3-0,0.0,0.0,0-3-0,0.0,0.0,-1.0,-6.667000000000002,-6.667000000000002,-6.667000000000002,-11.75,-9.0,-9.0,-9.0,0.5,3.0,3.0,3.0,1.5625,2.333,2.333,2.333,1.0625,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,-0.75,-1.6669999999999998,-1.6669999999999998,-1.6669999999999998,0.1875,0.267,0.267,0.267,0.303,0.303,0.303
loss,57287,2017,4,LA,0.25,0.375,DAL,0.813,0.875,0,2-1-0,0.667,1.0,2-1-0,0.667,1.0,0.0,0.667,0.667,0.667,7.1875,10.667,10.667,10.667,-10.625,0.667,0.667,0.667,0.9375,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.8125,0.333,0.333,0.333,0.3125,0.0,0.0,0.0,-0.625,0.32299999999999995,0.32299999999999995,0.32299999999999995,0.48,0.48,0.48
win,57288,2017,4,TEN,0.563,0.5,HOU,0.563,0.875,1,2-1-0,0.667,1.0,1-2-0,0.333,0.0,0.2,-7.0,-7.0,-7.0,-3.0625,5.667000000000002,5.667000000000002,5.667000000000002,0.1875,2.0,2.0,2.0,1.5,0.333,0.333,0.333,1.125,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,-0.4375,0.667,0.667,0.667,0.0,0.371,0.371,0.371,0.416,0.416,0.416
loss,57289,2017,4,DET,0.563,0.375,MIN,0.5,0.625,1,2-1-0,0.667,1.0,2-1-0,0.667,1.0,0.2,3.333,3.333,3.333,1.25,7.332999999999998,7.332999999999998,7.332999999999998,-0.75,0.333,0.333,0.333,1.0,0.667,0.667,0.667,0.9375,0.667,0.667,0.667,0.6875,2.0,2.0,2.0,-0.0625,0.505,0.505,0.505,0.399,0.399,0.399
loss,57290,2017,4,CAR,0.375,0.25,NE,0.875,0.75,0,2-1-0,0.667,1.0,2-1-0,0.667,0.5,0.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,11.9375,1.6669999999999998,1.6669999999999998,1.6669999999999998,-2.0625,0.333,0.333,0.333,0.6875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.8125,0.667,0.667,0.667,0.75,-1.0,-1.0,-1.0,-0.125,0.4320000000000001,0.4320000000000001,0.4320000000000001,0.4920000000000001,0.4920000000000001,0.4920000000000001
win,57291,2017,4,JAX,0.188,0.125,NYJ,0.313,0.25,0,2-1-0,0.667,1.0,1-2-0,0.333,1.0,0.0,-6.667000000000002,-6.667000000000002,-6.667000000000002,-8.375,12.667,12.667,12.667,-4.625,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.125,1.0,1.0,1.0,1.75,-0.667,-0.667,-0.667,-1.25,1.6669999999999998,1.6669999999999998,1.6669999999999998,-0.875,0.392,0.392,0.392,0.321,0.321,0.321
win,57292,2017,4,SF,0.125,0.125,ARI,0.469,0.563,1,0-3-0,0.0,0.0,1-2-0,0.333,0.0,1.0,-6.667000000000002,-6.667000000000002,-6.667000000000002,3.5,-8.333,-8.333,-8.333,-10.6875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.75,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5625,-1.0,-1.0,-1.0,0.0,-0.333,-0.333,-0.333,-0.3125,0.415,0.415,0.415,0.28300000000000003,0.28300000000000003,0.28300000000000003
loss,57293,2017,4,PHI,0.438,0.125,LAC,0.313,0.375,0,2-1-0,0.667,0.5,0-3-0,0.0,0.0,0.0,-6.332999999999998,-6.332999999999998,-6.332999999999998,-0.8125,3.0,3.0,3.0,2.25,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.1875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.25,-0.667,-0.667,-0.667,-0.4375,0.333,0.333,0.333,0.375,0.295,0.295,0.295,0.487,0.487,0.487
win,57294,2017,4,NYG,0.688,0.5,TB,0.563,0.5,0,0-3-0,0.0,0.0,1-1-0,0.5,1.0,-1.0,2.5,2.333,2.333,-0.9375,-11.0,-11.0,-11.0,1.625,2.0,2.0,2.0,1.6875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.6875,0.0,0.0,0.0,0.125,-0.667,-0.667,-0.667,-0.125,0.35,0.35,0.35,0.322,0.322,0.322
win,57295,2017,4,OAK,0.75,0.75,DEN,0.563,0.625,1,2-1-0,0.667,0.5,2-1-0,0.667,1.0,-0.2,6.0,6.0,6.0,2.25,6.0,6.0,6.0,1.9375,2.0,2.0,2.0,1.5625,1.0,1.0,1.0,0.875,-1.0,-1.0,-1.0,0.125,0.333,0.333,0.333,1.0,0.535,0.535,0.535,0.361,0.361,0.361
win,57296,2017,4,IND,0.5,0.5,SEA,0.6559999999999999,0.875,0,1-2-0,0.333,0.0,1-2-0,0.333,1.0,0.0,-3.667,-3.667,-3.667,3.875,-12.333,-12.333,-12.333,1.1875,0.333,0.333,0.333,1.1875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.375,0.333,0.333,0.333,0.0,0.0,0.0,0.0,-0.3125,0.319,0.319,0.319,0.305,0.305,0.305
win,57297,2017,4,WAS,0.531,0.563,KC,0.75,0.75,0,2-1-0,0.667,1.0,3-0-0,1.0,1.0,0.0,12.0,12.0,12.0,4.875,3.667,3.667,3.667,0.8125,0.333,0.333,0.333,1.0625,2.0,2.0,2.0,1.3125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0,0.333,0.333,0.333,0.0,0.371,0.371,0.371,0.375,0.375,0.375
